arm,reward
5,5.21
2,4.84
0,6.9
5,4.23
3,4.43
5,2.96
5,6.11
2,2.4
5,6.46
4,4.08
1,5.27
2,6.09
0,2.74
0,5.54
1,3.47
2,5.38
5,3.73
5,5.46
0,7.0
1,5.04
1,4.34
1,3.9
4,5.13
2,5.37
3,5.58
1,4.69
0,2.08
3,4.79
4,4.45
1,5.43
5,2.04
1,3.69
5,6.03
2,4.97
2,4.17
2,3.24
1,1.25
1,2.84
1,3.23
5,2.6
1,2.71
1,4.13
1,5.01
4,6.75
5,4.76
3,6.38
0,7.0
2,5.85
5,3.87
3,5.53
4,4.18
4,4.14
3,5.75
5,4.77
1,4.55
3,4.16
5,4.54
3,6.02
3,5.16
1,4.69
3,6.01
5,4.67
1,6.03
3,3.54
1,4.37
2,3.76
1,6.48
4,2.48
5,3.89
5,6.63
2,4.42
3,5.26
3,4.33
2,6.98
2,5.15
5,2.34
4,5.53
3,6.4
5,7.0
0,0.0
2,4.55
1,3.79
0,0.0
3,5.73
3,3.88
1,4.35
5,3.29
3,6.56
0,6.23
5,2.24
4,4.73
0,5.12
0,6.18
4,4.25
0,1.97
1,5.27
5,3.66
2,5.65
0,1.7
1,3.95
4,4.76
5,4.93
1,6.83
1,4.57
2,5.01
0,5.34
5,4.79
2,3.86
0,3.21
3,2.94
3,6.78
2,6.74
1,5.13
5,5.95
3,3.9
2,3.92
0,7.0
0,0.73
4,4.33
2,3.63
2,4.61
0,3.94
1,5.11
2,3.39
0,2.22
3,4.39
1,5.22
4,3.8
2,3.45
3,4.14
5,4.61
2,4.25
1,4.57
4,5.6
1,2.58
3,6.37
2,4.17
5,3.12
5,3.67
4,4.49
3,4.48
3,6.94
3,5.15
4,7.0
5,5.98
2,4.98
2,5.22
1,2.62
5,4.45
1,5.69
3,6.46
1,6.22
5,3.78
4,4.84
2,5.3
3,5.6
5,4.87
2,6.15
4,2.94
4,5.29
3,5.04
5,7.0
1,5.13
1,4.28
1,5.79
3,4.79
1,3.46
0,0.28
5,5.7
4,6.86
5,4.75
4,5.34
1,5.15
2,4.09
5,3.55
2,5.63
0,4.34
5,4.18
0,2.59
2,5.11
1,5.61
5,4.94
5,3.32
3,6.01
5,4.72
0,0.51
1,6.84
0,2.86
3,6.77
5,1.5
5,1.35
4,4.85
4,5.7
1,6.29
5,5.21
3,4.23
3,5.46
4,5.38
0,2.42
4,5.46
4,4.89
4,4.93
3,6.19
5,4.25
0,2.79
5,5.18
1,4.85
5,3.41
1,4.99
0,4.66
0,5.5
5,4.9
3,3.56
0,2.87
2,4.75
0,1.7
1,5.67
4,3.78
1,4.58
0,7.0
5,3.88
3,4.09
0,3.43
4,3.44
1,4.85
1,5.69
5,3.71
1,5.5
1,3.87
4,4.55
2,5.66
4,4.55
5,2.18
4,4.57
1,4.55
1,2.88
1,3.47
2,5.43
1,5.61
1,4.43
3,5.94
0,5.58
3,5.15
1,5.09
2,4.58
2,4.98
3,6.79
0,5.6
5,4.86
4,3.18
3,4.55
5,2.84
3,5.31
4,5.68
5,5.97
3,4.8
3,5.62
0,3.82
0,4.47
2,4.91
0,4.03
4,5.12
0,6.18
4,6.48
5,6.1
5,2.54
3,5.97
1,3.44
2,4.79
5,4.86
4,4.07
4,3.48
3,3.99
4,6.45
3,6.48
5,2.82
5,3.57
5,2.46
4,3.4
5,4.42
1,4.03
3,5.23
2,4.8
3,4.59
4,5.88
4,4.5
0,0.38
3,5.18
5,5.44
3,5.08
3,6.93
4,5.12
3,5.1
5,3.41
5,5.55
1,6.79
4,4.15
2,5.56
0,4.19
0,2.04
2,4.61
3,5.12
2,5.06
4,5.27
1,4.89
0,2.84
4,3.61
2,4.89
3,6.27
4,5.03
4,2.39
0,4.98
2,5.31
5,5.5
1,3.88
3,2.48
1,3.17
3,5.45
4,3.95
0,6.97
4,4.32
5,3.6
0,7.0
3,6.65
1,6.14
0,1.18
3,6.21
2,4.96
2,3.6
0,3.25
3,4.93
2,3.9
1,4.55
2,6.36
0,5.57
4,6.52
3,5.04
5,3.48
3,4.62
1,4.63
4,6.0
4,2.65
2,4.06
0,3.07
3,3.6
2,4.47
0,6.77
1,4.51
4,3.54
3,7.0
4,3.66
0,5.91
3,3.5
1,5.7
5,3.42
4,3.45
3,5.0
4,4.72
1,3.81
0,3.38
0,4.34
4,6.13
0,1.96
3,4.84
0,5.59
2,5.32
1,6.65
4,5.77
3,6.2
0,7.0
1,3.87
3,4.37
0,1.06
0,4.76
5,7.0
3,5.6
2,6.24
3,6.67
3,3.44
3,6.25
0,7.0
4,4.52
3,5.64
4,4.23
3,5.14
2,4.95
2,4.45
1,4.73
4,5.58
2,4.71
4,5.86
5,3.93
5,4.42
4,6.96
1,4.81
4,4.26
2,4.08
1,6.62
3,4.64
3,4.87
0,5.12
0,7.0
2,4.15
4,3.58
5,2.48
3,4.8
3,3.99
1,4.78
2,4.91
2,5.35
5,3.37
4,4.84
5,4.05
2,4.29
2,4.64
4,4.19
2,4.67
0,7.0
4,3.5
5,2.57
0,1.43
2,4.46
0,4.89
4,4.37
1,5.46
5,1.41
1,5.59
2,3.09
5,4.74
1,5.92
3,5.62
5,4.58
1,4.31
0,3.71
1,3.77
1,5.9
0,6.48
3,4.31
3,4.87
4,4.19
2,5.56
3,3.75
4,2.75
5,3.28
2,5.4
0,0.69
3,2.91
2,5.36
4,5.39
4,4.64
0,0.0
3,6.13
0,0.0
2,5.79
4,3.69
4,2.9
5,2.49
5,2.98
4,1.82
5,3.58
0,4.68
1,3.45
4,3.51
1,4.64
3,4.46
3,4.87
5,3.34
3,4.41
1,3.2
5,6.51
2,4.2
0,3.52
5,5.15
0,1.01
3,3.99
0,4.33
3,4.07
1,6.08
4,5.6
0,3.17
1,6.16
1,4.94
2,6.42
4,5.23
2,5.59
2,5.89
3,5.59
5,5.34
0,2.74
1,4.86
0,5.52
0,5.46
4,5.5
4,6.2
5,4.83
0,5.92
4,3.34
1,4.19
4,3.1
0,6.57
4,4.07
4,3.06
4,4.1
3,4.73
5,4.29
2,3.45
0,2.93
5,3.06
4,3.44
4,4.45
3,3.27
2,3.87
2,4.38
3,4.75
3,5.48
1,5.69
1,3.97
2,5.64
2,5.47
0,7.0
1,4.37
4,4.09
4,5.04
1,7.0
5,5.53
0,3.78
2,4.31
0,5.71
4,4.49
4,3.78
1,7.0
4,3.78
4,6.63
4,5.26
5,4.91
3,5.51
1,4.34
1,4.98
1,5.86
4,6.04
5,4.3
1,2.38
5,1.26
0,3.85
4,6.11
2,7.0
5,1.65
2,5.55
3,3.64
4,4.6
1,5.1
5,4.48
2,4.74
5,3.11
1,5.71
1,4.83
5,3.81
4,4.05
3,5.05
5,2.74
4,3.16
0,2.12
1,4.04
3,6.04
1,4.77
2,3.95
3,6.18
0,1.94
1,6.25
3,5.92
3,6.21
3,4.83
4,6.23
3,3.94
1,4.88
0,5.27
4,3.17
5,3.67
5,2.95
3,5.33
2,3.76
0,4.8
1,5.25
5,5.35
4,4.79
1,6.11
1,5.81
3,4.36
2,6.91
0,1.0
5,1.25
4,4.34
5,2.25
2,5.94
2,4.41
0,5.23
4,3.77
2,4.53
2,5.64
4,2.61
4,4.21
3,4.04
5,5.16
3,3.96
4,6.06
3,5.19
1,5.54
2,5.42
3,5.95
3,5.09
4,4.59
1,3.41
1,6.15
2,5.1
5,5.57
0,7.0
4,4.25
3,5.97
3,5.37
2,5.92
3,3.96
0,7.0
4,3.09
2,5.43
5,2.9
3,5.02
2,5.87
3,4.94
5,4.99
2,5.68
1,4.08
2,5.96
2,3.87
0,0.0
2,5.39
4,4.92
0,6.04
1,3.49
0,7.0
4,6.3
5,4.62
4,4.91
5,6.05
2,3.92
5,2.84
5,5.68
5,5.86
3,3.98
3,4.03
2,5.2
4,1.88
3,6.38
5,4.97
2,4.83
2,3.64
0,3.38
1,5.82
5,5.75
0,0.0
5,5.16
5,3.89
0,7.0
4,4.42
5,4.85
3,4.93
4,4.78
4,2.5
1,5.17
3,6.12
5,1.88
4,4.13
4,4.48
0,1.01
3,6.14
5,3.54
5,3.2
4,1.61
4,5.99
5,5.44
3,4.94
1,4.13
1,6.35
1,1.96
3,4.89
3,5.23
0,6.17
1,4.89
4,6.36
3,4.09
0,7.0
3,4.48
3,4.03
5,5.65
1,4.72
2,5.3
3,6.0
2,4.88
3,3.89
0,5.7
0,1.67
0,1.54
1,5.24
5,1.87
4,5.0
4,4.39
4,4.4
5,3.82
5,2.61
3,6.35
5,5.95
3,5.71
3,4.03
1,5.93
4,4.22
2,5.99
4,3.33
0,6.61
4,4.36
3,6.03
5,4.23
5,3.46
5,5.59
2,4.21
1,6.17
2,5.62
4,3.7
1,7.0
0,4.1
4,4.31
2,5.38
1,6.27
1,4.34
2,4.68
3,3.35
1,5.78
2,2.98
1,6.06
0,2.64
5,3.08
5,5.43
2,3.65
0,2.13
2,5.25
2,4.92
3,2.57
1,6.6
0,3.09
5,4.22
4,2.89
5,3.87
3,3.43
5,4.51
0,6.7
3,5.17
5,4.99
2,5.36
4,5.36
5,3.45
1,4.46
2,5.41
4,5.56
0,3.68
4,5.0
5,6.76
3,5.67
4,4.61
1,6.12
0,6.23
0,4.02
0,3.72
2,4.36
5,0.09
5,4.48
5,3.85
2,1.83
2,5.72
4,3.0
3,5.27
0,4.72
0,5.8
3,6.14
2,5.82
1,3.0
4,2.62
2,4.48
4,5.12
4,5.14
1,3.71
0,5.16
2,4.31
1,2.59
2,5.51
5,3.13
4,4.13
3,6.75
0,4.14
0,5.95
0,2.61
4,3.53
3,6.02
0,7.0
5,4.7
0,4.88
0,4.68
3,3.2
5,4.37
3,5.08
4,4.22
0,2.08
2,2.61
0,1.91
1,3.74
0,3.57
3,6.16
2,5.12
0,6.88
2,3.93
3,4.7
4,3.78
1,5.67
0,0.81
5,7.0
5,2.16
3,5.8
1,3.63
0,1.3
1,5.31
3,4.97
1,4.2
1,5.78
1,5.28
1,5.7
1,6.43
3,4.74
1,3.06
2,5.35
0,4.26
0,2.61
4,6.91
1,5.92
3,3.85
0,1.3
0,0.8
1,4.99
5,4.1
0,5.85
5,5.27
4,4.89
3,5.22
1,5.15
2,3.85
5,4.64
1,3.68
4,4.57
1,5.68
1,4.52
2,4.93
0,3.17
0,6.61
0,4.74
5,4.77
5,3.69
0,2.69
2,5.76
2,6.16
3,4.69
2,4.23
3,4.92
2,3.01
1,5.1
2,3.87
3,7.0
4,7.0
5,4.2
4,5.63
1,3.76
5,2.54
5,2.88
5,4.61
3,4.67
3,5.25
5,5.35
1,3.87
4,5.02
1,3.1
2,4.51
3,5.97
5,3.51
0,2.45
4,5.03
4,5.89
2,4.22
4,4.32
4,5.23
2,5.7
0,0.34
4,5.78
2,4.87
0,3.95
4,3.81
0,0.36
0,1.32
3,2.01
5,6.37
4,6.91
0,2.63
2,6.29
3,5.23
0,7.0
0,1.65
0,3.66
1,3.65
5,3.49
0,3.41
2,5.75
0,3.77
1,4.31
1,4.95
5,4.42
2,6.47
5,4.22
1,3.89
3,3.65
3,4.7
5,4.56
4,5.61
0,2.55
0,2.52
1,2.58
2,4.41
3,5.42
1,6.23
1,5.03
3,3.38
3,3.65
3,4.62
0,6.4
0,5.11
3,4.28
0,4.38
2,4.5
5,3.99
4,6.69
5,6.23
1,3.05
2,5.65
4,4.48
5,4.05
4,4.39
1,3.5
4,3.63
2,6.35
4,5.99
0,2.77
5,3.13
5,1.12
1,3.4
4,4.75
3,4.92
4,3.73
1,5.98
1,4.36
0,3.17
3,5.16
2,4.59
4,4.34
4,4.32
5,4.18
5,2.41
4,5.76
3,5.84
0,2.29
3,3.9
5,2.74
1,5.26
5,2.4
4,3.89
4,5.79
4,4.61
3,5.38
3,5.39
2,4.92
0,3.8
2,4.28
4,3.68
5,4.72
4,5.07
5,1.86
2,4.79
3,5.96
3,4.87
4,4.36
4,4.8
0,6.42
1,5.72
5,4.11
3,3.88
4,4.3
5,2.63
0,6.31
3,6.85
4,3.54
1,4.74
3,5.83
3,3.66
1,5.44
1,2.69
3,4.94
4,4.2
2,3.06
5,3.93
1,4.41
5,5.01
2,6.16
3,4.72
5,3.74
2,4.83
1,4.39
5,4.58
1,5.23
4,6.63
2,6.19
1,4.03
3,6.46
0,7.0
2,4.73
0,5.9
0,0.0
2,3.91
4,2.25
0,3.6
1,6.18
3,5.52
5,7.0
3,4.71
0,2.61
1,6.18
2,4.77
4,4.39
1,6.55
2,4.29
4,2.91
4,3.74
1,4.95
3,5.62
1,6.04
5,4.73
1,4.33
1,5.06
5,3.45
3,5.91
0,6.65
1,6.94
2,3.65
1,4.63
1,6.26
3,5.39
0,0.48
4,4.07
0,7.0
5,2.7
3,6.31
2,4.57
1,5.87
4,6.79
5,5.54
5,2.32
2,5.71
5,5.12
3,6.7
1,4.9
0,0.9
1,5.18
0,3.82
5,5.0
2,5.71
0,6.3
3,4.66
4,3.65
5,3.76
5,1.96
5,3.39
3,3.37
2,3.6
1,6.03
0,2.15
5,3.16
0,4.67
3,5.34
4,5.01
4,6.1
5,6.22
5,4.29
2,4.72
2,3.34
0,0.0
3,2.96
4,3.98
2,5.17
0,4.85
0,4.89
3,4.12
0,4.97
2,4.92
4,5.13
3,6.0
5,2.81
1,4.98
4,6.14
4,5.24
3,6.58
3,4.6
1,5.99
3,6.63
1,4.87
2,4.57
0,4.96
0,2.47
2,6.54
2,4.62
2,5.91
4,5.21
2,6.99
1,4.49
1,2.74
2,5.19
4,4.23
3,4.62
3,3.69
4,2.35
1,3.17
3,5.27
1,4.24
1,3.33
4,5.21
4,6.95
1,5.89
4,4.48
0,0.0
3,4.16
2,4.77
5,5.65
2,4.61
4,4.21
0,7.0
5,2.83
5,3.79
0,5.3
0,6.35
2,4.69
0,3.9
1,5.61
5,6.41
1,5.42
2,5.09
2,5.43
1,5.14
3,5.38
2,6.16
4,4.87
1,5.69
4,5.99
0,5.52
2,5.01
0,7.0
0,3.59
2,4.26
2,5.94
0,7.0
5,4.07
4,2.84
5,3.46
2,4.34
4,2.74
3,7.0
4,5.68
4,5.51
4,4.08
4,5.45
1,3.53
0,5.21
0,5.27
4,2.83
5,2.5
1,5.17
3,6.6
0,4.12
0,2.7
2,5.16
1,6.42
5,6.81
2,4.64
0,4.64
0,1.38
4,2.89
1,4.6
0,3.79
0,0.0
5,4.67
1,5.46
5,4.35
3,5.64
2,4.56
2,5.39
4,5.6
1,3.0
3,3.56
3,5.14
3,4.48
2,7.0
1,3.06
1,3.67
5,5.98
3,4.46
0,7.0
0,6.74
5,4.24
0,6.95
2,3.36
5,4.15
1,4.39
2,4.73
1,3.82
5,3.88
4,4.13
4,6.07
0,5.61
3,4.38
5,6.09
2,4.65
4,6.24
5,5.49
4,4.3
5,2.39
4,4.56
1,5.23
2,2.27
5,2.76
0,4.72
5,1.36
4,3.44
0,4.34
1,3.21
3,5.15
2,4.52
3,5.3
4,4.69
4,3.97
2,5.28
3,5.84
5,3.26
0,2.1
4,4.87
1,6.68
0,3.56
5,7.0
5,3.81
0,2.9
4,6.07
2,5.27
5,5.64
1,4.79
4,3.96
4,5.13
2,4.89
5,3.59
4,4.3
1,6.46
2,4.61
2,6.08
1,4.7
5,1.36
3,5.92
1,4.24
2,4.38
5,4.17
3,6.71
2,2.93
0,7.0
1,3.96
5,3.48
4,3.7
2,5.2
4,3.82
2,5.53
0,7.0
2,5.32
4,6.77
3,3.77
3,3.7
0,5.26
1,4.3
3,4.12
5,4.48
2,4.05
2,2.67
0,6.13
2,5.67
0,3.27
0,6.47
1,3.67
0,4.84
2,3.8
5,6.42
4,4.15
1,4.09
3,4.25
3,6.27
5,4.36
3,6.76
4,3.98
0,2.3
5,5.57
4,5.28
3,5.51
3,4.82
4,5.39
4,3.37
1,4.73
2,4.07
4,4.06
0,5.49
5,3.99
0,7.0
4,4.76
5,5.5
4,5.21
2,6.48
0,2.12
4,6.54
0,3.32
3,6.51
2,3.53
0,6.77
1,6.33
2,5.6
2,4.35
2,6.39
5,2.72
1,5.68
0,2.1
3,3.89
5,3.57
5,3.82
2,4.02
3,3.24
4,5.23
0,4.58
1,4.44
0,6.39
1,4.03
0,2.22
5,3.66
2,5.56
5,2.4
3,4.52
4,4.37
5,2.99
0,5.95
1,5.0
1,2.97
4,6.11
5,5.82
1,4.8
4,3.38
2,5.47
0,5.91
2,4.31
4,3.44
3,5.41
3,4.47
4,5.22
3,3.59
2,5.36
4,4.53
4,4.53
3,7.0
4,4.8
5,1.58
2,4.17
4,7.0
5,4.82
1,5.19
1,6.61
1,6.0
0,7.0
1,6.09
0,5.09
0,7.0
2,6.0
2,5.42
1,5.95
4,5.54
3,4.49
4,4.44
2,5.92
5,6.08
5,4.75
0,3.33
2,3.38
3,4.8
1,4.62
1,4.58
5,4.53
1,3.0
4,4.27
1,5.93
2,4.53
0,6.08
2,4.0
0,0.87
1,5.76
1,5.15
0,2.93
4,3.42
4,4.24
2,3.37
0,7.0
3,5.9
2,6.17
0,5.61
0,3.21
2,5.08
1,3.78
5,4.83
2,4.83
3,6.17
0,4.59
5,2.39
4,7.0
2,5.0
3,4.59
5,3.6
2,4.03
5,3.33
4,4.83
2,5.02
5,4.26
4,4.44
1,5.13
1,4.42
4,6.07
4,3.25
5,5.32
4,4.82
2,4.76
0,5.91
4,5.35
4,3.36
5,4.6
5,4.29
1,5.56
2,3.92
5,2.19
2,5.24
4,2.6
1,5.54
5,3.05
2,5.91
4,3.7
5,3.88
1,4.28
3,4.7
2,3.11
4,4.39
3,5.1
0,4.25
4,3.88
2,3.76
1,5.29
4,5.34
3,3.63
3,6.11
3,6.12
5,3.56
1,2.35
0,2.65
5,2.74
1,4.29
3,6.0
5,4.39
0,7.0
2,5.7
0,6.36
0,2.22
0,0.0
5,3.25
0,1.54
1,5.24
2,3.25
4,4.1
4,3.41
4,5.08
3,5.86
0,6.45
4,6.49
0,3.92
0,4.06
2,4.91
1,2.65
4,3.32
2,5.39
1,5.44
2,4.81
4,2.86
3,5.59
1,6.01
0,4.07
3,6.41
0,1.93
0,0.43
3,6.06
1,5.13
5,3.99
1,4.18
3,4.72
4,3.31
2,4.54
4,5.72
2,4.59
5,5.78
3,4.13
0,5.76
2,5.1
4,5.51
1,4.39
3,4.98
3,7.0
3,2.53
2,4.7
1,5.81
4,4.36
3,4.38
1,6.29
0,5.15
0,3.76
1,4.64
3,4.8
0,7.0
3,6.74
0,5.75
3,6.01
2,5.53
2,4.23
2,4.87
0,5.05
2,4.9
4,6.1
4,4.91
1,3.68
0,1.42
3,5.57
3,3.98
0,2.31
0,6.34
0,6.31
5,4.68
4,3.3
5,3.03
2,5.76
0,2.03
3,4.66
2,4.49
1,5.74
4,3.6
5,2.89
2,5.37
5,1.79
0,1.98
4,3.69
3,5.13
3,6.24
1,3.56
5,4.93
3,5.24
4,2.78
0,5.1
0,4.44
4,5.1
3,3.57
0,4.38
1,6.02
2,4.76
2,4.6
4,3.71
4,5.33
0,6.05
3,5.96
5,4.37
5,4.42
4,5.56
5,3.99
0,1.99
5,3.65
5,4.4
4,6.03
4,5.79
3,4.04
5,2.46
2,6.44
3,3.56
3,4.18
4,5.84
3,6.34
5,3.54
1,5.09
2,4.19
0,2.13
4,4.09
5,5.69
3,4.58
3,5.9
2,4.85
4,4.51
2,3.18
4,4.39
2,4.56
2,4.14
0,3.7
3,4.17
4,3.64
4,4.46
1,4.72
0,3.92
2,4.81
3,7.0
0,7.0
5,3.0
4,7.0
3,4.51
4,3.95
0,5.08
5,1.86
0,4.65
5,5.58
2,4.42
1,4.48
3,4.92
0,5.49
5,7.0
4,5.75
5,2.4
3,4.27
1,3.93
1,4.16
1,3.01
4,4.99
3,7.0
1,4.22
5,7.0
1,2.51
4,6.29
1,6.25
1,5.61
0,6.42
1,5.9
0,7.0
1,5.7
3,6.92
0,7.0
5,1.8
2,4.91
0,7.0
2,4.6
0,7.0
5,5.01
3,4.72
3,4.09
0,6.3
3,4.4
4,4.0
5,6.41
5,6.55
3,5.06
2,3.61
3,4.79
2,5.46
3,5.06
2,4.91
2,5.48
5,4.83
3,4.4
4,3.96
4,3.5
5,4.5
5,2.85
4,4.43
0,2.88
3,4.31
1,4.24
5,3.89
2,6.73
1,5.56
2,4.38
1,5.82
0,6.64
5,4.22
4,4.77
0,7.0
5,3.19
2,3.08
0,7.0
5,3.28
2,5.52
0,3.68
2,5.72
4,3.65
2,5.26
0,1.6
0,0.03
2,6.35
4,2.75
5,6.39
4,4.29
5,3.12
0,5.92
5,4.25
1,5.1
4,3.23
3,4.22
4,5.31
2,4.76
0,3.36
4,4.75
5,4.47
4,3.48
3,4.64
4,2.56
1,5.11
5,4.99
5,3.01
3,4.78
5,5.46
4,4.57
4,3.99
3,5.48
3,4.45
3,5.19
5,2.26
4,4.52
0,3.7
0,6.48
5,5.96
4,6.36
2,5.32
1,6.11
4,4.35
5,3.17
4,3.61
5,4.22
5,6.35
4,4.65
1,3.97
2,4.34
0,6.96
1,4.71
3,5.89
4,5.54
4,3.1
4,6.75
5,6.51
2,4.87
4,2.82
1,4.83
5,2.98
1,3.96
2,3.48
4,3.87
3,4.23
1,2.41
3,4.36
0,0.97
0,0.76
5,2.2
4,5.08
5,5.6
3,2.38
2,4.04
2,5.38
0,1.11
2,4.89
5,5.9
3,4.21
4,3.84
3,3.21
0,4.83
3,4.57
0,6.25
5,3.46
0,5.04
5,5.34
5,6.18
5,0.96
2,3.76
0,5.55
1,2.32
3,3.79
4,5.18
3,4.57
3,4.15
0,5.57
0,2.51
2,5.53
0,7.0
3,5.29
5,5.08
2,5.38
3,2.54
1,3.07
0,1.81
0,4.49
2,6.06
1,5.31
0,0.51
2,4.76
2,5.0
1,3.71
5,7.0
0,4.64
0,3.49
1,5.26
3,6.09
4,6.66
1,5.78
0,3.77
5,4.33
0,3.29
0,7.0
3,3.65
5,0.92
2,4.69
3,5.55
5,5.22
3,5.49
2,6.04
1,3.15
5,5.93
3,5.8
2,5.09
3,3.71
5,4.55
3,7.0
3,5.83
4,3.69
5,3.71
1,5.42
2,4.22
0,0.0
5,2.51
0,5.02
0,7.0
0,1.62
4,5.49
2,4.29
2,4.17
0,4.9
3,7.0
2,5.59
2,3.33
0,5.75
2,3.73
4,3.81
3,6.9
1,3.98
0,6.08
0,2.74
4,5.6
2,3.72
3,4.74
5,4.48
4,5.76
1,4.51
1,4.93
5,3.48
3,4.38
0,1.38
0,5.87
3,6.94
4,3.44
3,4.53
5,4.74
1,6.22
1,4.01
3,5.62
2,5.89
2,4.03
2,5.48
4,4.59
0,7.0
3,6.38
4,4.95
1,1.43
3,3.45
3,6.29
5,3.13
5,4.5
2,3.87
2,5.06
1,5.12
2,4.99
0,1.95
0,0.86
3,6.0
4,5.28
2,5.53
3,4.27
5,3.41
4,4.02
3,4.76
3,4.53
3,5.23
5,4.79
3,5.44
4,4.81
3,5.5
4,4.33
1,5.27
5,5.21
3,7.0
1,2.8
5,3.7
5,3.48
0,2.77
2,4.99
2,4.45
0,2.49
2,4.34
1,4.86
3,3.07
0,4.48
2,4.6
4,5.48
0,5.01
5,3.69
0,4.01
3,4.51
5,5.36
1,3.9
4,4.75
3,6.59
1,2.46
1,5.34
5,3.2
1,3.92
4,4.77
0,4.77
5,2.76
1,5.23
4,5.83
5,1.28
4,3.77
4,6.76
2,3.93
3,5.33
4,4.28
5,4.94
2,4.71
3,5.72
4,4.03
4,4.89
1,5.24
4,4.61
5,5.87
4,4.48
1,7.0
0,0.55
4,4.49
4,5.46
2,6.16
5,4.63
5,3.59
2,5.01
0,4.06
5,4.47
0,5.52
1,5.6
0,5.64
3,5.06
5,4.54
5,6.97
5,5.24
0,1.03
4,4.87
5,2.69
4,3.85
0,5.22
0,1.22
2,5.13
4,5.18
4,4.89
3,4.18
1,3.48
3,2.63
4,5.75
3,5.47
2,5.81
0,6.81
2,3.09
1,4.91
1,6.39
0,4.67
3,3.91
5,3.7
5,7.0
5,4.93
3,4.02
1,4.85
0,2.86
4,5.94
1,4.59
2,4.99
0,3.64
4,4.36
0,5.16
5,2.68
4,3.83
0,2.34
1,3.99
4,4.3
1,4.22
0,4.39
5,7.0
4,5.84
1,5.37
1,2.91
0,7.0
1,4.38
0,4.07
4,4.13
5,4.84
5,5.32
4,3.38
1,5.6
2,3.5
3,2.63
1,4.47
4,3.25
1,3.29
5,5.39
3,4.72
3,4.13
4,5.61
3,4.71
2,4.32
2,6.7
2,3.82
1,4.03
5,5.51
5,3.7
1,4.18
3,4.71
2,4.13
5,4.63
0,7.0
2,4.78
3,5.53
2,6.58
4,4.12
1,4.96
2,6.57
4,4.9
5,5.78
1,6.7
1,3.49
2,4.89
5,1.04
5,2.23
0,2.06
3,4.69
3,5.51
1,4.58
2,4.19
0,2.22
1,4.86
2,4.0
3,4.51
1,4.22
0,3.98
5,4.27
5,4.03
5,3.49
1,4.63
1,4.89
5,2.63
0,6.27
1,4.23
4,3.85
2,4.92
5,5.55
5,4.03
3,5.96
2,7.0
5,6.3
3,5.05
4,5.1
4,6.89
2,4.49
3,2.69
0,1.11
4,4.41
0,3.81
4,3.84
0,0.0
0,1.99
0,2.45
1,5.31
1,6.21
5,3.64
1,3.89
4,6.5
0,3.02
0,0.0
0,4.52
5,5.68
2,6.12
2,3.17
4,4.21
4,3.19
5,3.19
1,2.4
0,3.91
0,4.01
5,3.64
3,5.02
3,4.5
1,4.59
3,5.73
0,7.0
0,7.0
3,5.05
4,3.92
4,6.18
3,6.07
5,3.07
4,4.35
3,4.84
3,5.3
3,5.15
3,3.3
5,4.69
1,4.8
1,2.96
5,3.0
4,3.46
2,5.1
0,6.34
1,5.12
5,3.99
3,3.91
2,5.56
3,3.22
0,2.24
3,4.88
4,4.52
0,4.81
4,4.7
2,4.35
4,6.53
1,4.02
1,4.7
3,4.77
1,5.21
5,3.7
2,4.25
1,4.5
1,5.44
0,4.18
5,4.88
3,6.57
1,5.61
5,4.23
3,4.33
3,6.97
0,1.41
1,6.55
2,5.02
1,6.51
5,5.52
4,4.31
4,3.67
2,4.22
1,5.76
3,6.16
3,6.11
5,6.09
1,5.32
3,4.9
5,4.04
0,3.73
4,3.63
5,3.65
4,4.79
0,7.0
0,1.93
2,5.52
0,2.73
5,5.7
5,5.45
4,6.56
4,5.33
5,5.43
0,5.76
2,4.97
0,4.9
2,4.41
1,5.35
2,6.14
1,7.0
5,4.29
3,3.36
4,2.89
1,3.86
4,5.53
2,3.24
4,5.77
0,4.51
2,4.71
5,3.78
3,5.88
5,4.1
5,3.01
1,4.89
5,6.08
3,4.83
3,5.93
0,7.0
4,3.36
1,3.31
0,4.09
2,2.94
1,3.21
5,2.32
2,5.4
4,4.62
0,1.69
1,6.51
0,7.0
4,5.09
2,6.99
5,4.69
3,6.07
5,5.79
3,4.72
2,5.8
1,6.93
2,5.38
5,0.23
2,3.83
5,1.36
4,4.27
5,2.62
3,5.44
3,5.49
3,3.54
1,4.34
3,3.25
3,5.85
5,5.68
4,3.88
2,4.58
2,6.06
2,5.56
2,4.55
4,3.67
0,7.0
2,4.68
4,6.75
1,4.29
2,4.6
5,4.51
5,3.91
2,3.27
0,7.0
1,6.52
4,4.56
5,7.0
1,5.54
2,5.16
0,0.0
4,6.04
1,3.69
3,4.71
3,5.16
1,3.83
1,4.81
1,3.92
1,3.58
5,4.14
3,4.12
1,4.63
0,4.33
1,5.48
5,3.7
4,4.55
0,0.45
2,4.66
3,4.12
3,6.18
4,3.53
5,3.42
0,7.0
1,6.25
4,3.82
5,2.04
1,4.63
5,2.76
4,4.32
1,4.65
0,4.22
2,5.3
1,4.09
4,6.78
4,5.0
5,3.47
1,5.58
4,5.61
4,3.23
5,3.63
2,5.08
2,4.98
3,5.56
3,4.84
1,3.77
0,7.0
5,2.79
0,0.1
0,5.41
3,5.18
4,4.64
3,5.63
4,5.96
2,5.14
